Date,MutualFunds_Close
2008-01-02,5.999765396118164
2008-01-03,6.01201868057251
2008-01-04,5.8527326583862305
2008-01-07,5.83639669418335
2008-01-08,5.750627040863037
2008-01-09,5.820059299468994
2008-01-10,5.844564914703369
2008-01-11,5.750627040863037
2008-01-14,5.750627040863037
2008-01-15,5.664857864379883
2008-01-16,5.579087734222412
2008-01-17,5.436139106750488
2008-01-18,5.4279704093933105
2008-01-22,5.329949378967285
2008-01-23,5.3871283531188965
2008-01-24,5.472896575927734
2008-01-25,5.415717601776123
2008-01-28,5.48106575012207
2008-01-29,5.501488208770752
2008-01-30,5.472896575927734
2008-01-31,5.558666229248047
2008-02-01,5.648520469665527
2008-02-04,5.603593349456787
2008-02-05,5.423886299133301
2008-02-06,5.3871283531188965
2008-02-07,5.415717601776123
2008-02-08,5.41163444519043
2008-02-11,5.444307804107666
2008-02-12,5.501488208770752
2008-02-13,5.570919513702393
2008-02-14,5.513740062713623
2008-02-15,5.509655952453613
2008-02-19,5.525991916656494
2008-02-20,5.550498008728027
2008-02-21,5.501488208770752
2008-02-22,5.546414375305176
2008-02-25,5.619930267333984
2008-02-26,5.668941974639893
2008-02-27,5.664857864379883
2008-02-28,5.619930267333984
2008-02-29,5.48106575012207
2008-03-03,5.489234924316406
2008-03-04,5.448391437530518
2008-03-05,5.489234924316406
2008-03-06,5.3871283531188965
2008-03-07,5.334033012390137
2008-03-10,5.223757743835449
2008-03-11,5.407548904418945
2008-03-12,5.378961086273193
2008-03-13,5.415717601776123
2008-03-14,5.313612461090088
2008-03-17,5.227842330932617
2008-03-18,5.419802188873291
2008-03-19,5.268685340881348
2008-03-20,5.362624645233154
2008-03-24,5.456560134887695
2008-03-25,5.505570888519287
2008-03-26,5.489234924316406
2008-03-27,5.440222263336182
2008-03-28,5.415717601776123
2008-03-31,5.448391437530518
2008-04-01,5.603593349456787
2008-04-02,5.599510192871094
2008-04-03,5.619930267333984
2008-04-04,5.636268615722656
2008-04-07,5.648520469665527
2008-04-08,5.628098487854004
2008-04-09,5.587256908416748
2008-04-10,5.615846633911133
2008-04-11,5.517824649810791
2008-04-14,5.517824649810791
2008-04-15,5.54232931137085
2008-04-16,5.68527889251709
2008-04-17,5.656689167022705
2008-04-18,5.750627040863037
2008-04-21,5.750627040863037
2008-04-22,5.709783554077148
2008-04-23,5.734290599822998
2008-04-24,5.742457866668701
2008-04-25,5.779216289520264
2008-04-28,5.775132179260254
2008-04-29,5.734290599822998
2008-04-30,5.742457866668701
2008-05-01,5.795553207397461
2008-05-02,5.811890602111816
2008-05-05,5.807806491851807
2008-05-06,5.8527326583862305
2008-05-07,5.76287841796875
2008-05-08,5.799637794494629
2008-05-09,5.775132179260254
2008-05-12,5.83639669418335
2008-05-13,5.844564914703369
2008-05-14,5.860901355743408
2008-05-15,5.930334568023682
2008-05-16,5.946671485900879
2008-05-19,5.950754642486572
2008-05-20,5.901743412017822
2008-05-21,5.820059299468994
2008-05-22,5.832311153411865
2008-05-23,5.775132179260254
2008-05-27,5.799637794494629
2008-05-28,5.844564914703369
2008-05-29,5.856817245483398
2008-05-30,5.889490604400635
2008-06-02,5.844564914703369
2008-06-03,5.820059299468994
2008-06-04,5.803721904754639
2008-06-05,5.909913063049316
2008-06-06,5.76287841796875
2008-06-09,5.76287841796875
2008-06-10,5.713867664337158
2008-06-11,5.636268615722656
2008-06-12,5.648520469665527
2008-06-13,5.722036838531494
2008-06-16,5.750627040863037
2008-06-17,5.750627040863037
2008-06-18,5.701615810394287
2008-06-19,5.722036838531494
2008-06-20,5.628098487854004
2008-06-23,5.628098487854004
2008-06-24,5.587256908416748
2008-06-25,5.624014854431152
2008-06-26,5.489234924316406
2008-06-27,5.489234924316406
2008-06-30,5.497402667999268
2008-07-01,5.489234924316406
2008-07-02,5.366708755493164
2008-07-03,5.3422017097473145
2008-07-07,5.3095269203186035
2008-07-08,5.370790958404541
2008-07-09,5.289105415344238
2008-07-10,5.325863838195801
2008-07-11,5.289105415344238
2008-07-14,5.268685340881348
2008-07-15,5.203336715698242
2008-07-16,5.301358699798584
2008-07-17,5.3381171226501465
2008-07-18,5.325863838195801
2008-07-21,5.35853910446167
2008-07-22,5.3871283531188965
2008-07-23,5.378961086273193
2008-07-24,5.26460075378418
2008-07-25,5.293190956115723
2008-07-28,5.231927394866943
2008-07-29,5.325863838195801
2008-07-30,5.415717601776123
2008-07-31,5.35445499420166
2008-08-01,5.329949378967285
2008-08-04,5.244180202484131
2008-08-05,5.325863838195801
2008-08-06,5.362624645233154
2008-08-07,5.276853561401367
2008-08-08,5.346285820007324
2008-08-11,5.35445499420166
2008-08-12,5.3095269203186035
2008-08-13,5.301358699798584
2008-08-14,5.325863838195801
2008-08-15,5.321779727935791
2008-08-18,5.256432056427002
2008-08-19,5.2115068435668945
2008-08-20,5.260516166687012
2008-08-21,5.272768497467041
2008-08-22,5.317695617675781
2008-08-25,5.227842330932617
2008-08-26,5.231927394866943
2008-08-27,5.285021781921387
2008-08-28,5.3422017097473145
2008-08-29,5.293190956115723
2008-09-02,5.2400946617126465
2008-09-03,5.195168972015381
2008-09-04,5.044051647186279
2008-09-05,5.039967060089111
2008-09-08,5.117567539215088
2008-09-09,4.937860488891602
2008-09-10,4.978702068328857
2008-09-11,5.023629665374756
2008-09-12,5.056303024291992
2008-09-15,4.856174945831299
2008-09-16,4.909271717071533
2008-09-17,4.7050580978393555
2008-09-18,4.872513294219971
2008-09-19,5.084893703460693
2008-09-22,4.925608158111572
2008-09-23,4.848006248474121
2008-09-24,4.839838981628418
2008-09-25,4.913354873657227
2008-09-26,4.892934322357178
2008-09-29,4.521267414093018
2008-09-30,4.7009735107421875
2008-10-01,4.668299674987793
2008-10-02,4.464087009429932
2008-10-03,4.41099214553833
2008-10-06,4.227201461791992
2008-10-07,4.018903732299805
2008-10-08,4.018903732299805
2008-10-09,3.7207534313201904
2008-10-10,3.6717419624328618
2008-10-13,4.080167293548584
2008-10-14,4.03115701675415
2008-10-15,3.6717419624328618
2008-10-16,3.8106071949005127
2008-10-17,3.782017230987549
2008-10-20,3.94538688659668
2008-10-21,3.822859525680542
2008-10-22,3.606393814086914
2008-10-23,3.5982260704040527
2008-10-24,3.4593615531921387
2008-10-27,3.3368337154388428
2008-10-28,3.647236824035645
2008-10-29,3.6717419624328618
2008-10-30,3.798354148864746
2008-10-31,3.863702297210694
2008-11-03,3.855534076690674
2008-11-04,4.006651401519775
2008-11-05,3.8065221309661865
2008-11-06,3.6268157958984375
2008-11-07,3.7370901107788086
2008-11-10,3.700331926345825
2008-11-11,3.610478639602661
2008-11-12,3.4348561763763428
2008-11-13,3.655405282974243
2008-11-14,3.500204086303711
2008-11-17,3.430771589279175
2008-11-18,3.4389395713806152
2008-11-19,3.238811492919922
2008-11-20,3.046851873397827
2008-11-21,3.210221767425537
2008-11-24,3.40218186378479
2008-11-25,3.4348561763763428
2008-11-26,3.545130968093872
2008-11-28,3.545130968093872
2008-12-01,3.279653787612915
2008-12-02,3.398097515106201
2008-12-03,3.471614122390747
2008-12-04,3.377676486968994
2008-12-05,3.483865976333618
2008-12-08,3.483865976333618
2008-12-09,3.5328776836395264
2008-12-10,3.585972785949707
2008-12-11,3.5042881965637207
2008-12-12,3.528794050216675
2008-12-15,3.4961190223693848
2008-12-16,3.675826787948608
2008-12-17,3.659489870071411
2008-12-18,3.590056896209717
2008-12-19,3.5982260704040527
2008-12-22,3.528794050216675
2008-12-23,3.4961190223693848
2008-12-24,3.5124566555023193
2008-12-26,3.5328776836395264
2008-12-29,3.524709939956665
2008-12-30,3.614173412322998
2008-12-31,3.66313362121582
2009-01-02,3.66313362121582
2009-01-05,3.747701644897461
2009-01-06,3.7788591384887695
2009-01-07,3.680938005447388
2009-01-08,3.694291114807129
2009-01-09,3.618624210357666
2009-01-12,3.5385072231292725
2009-01-13,3.5429582595825195
2009-01-14,3.4361355304718018
2009-01-15,3.449488401412964
2009-01-16,3.48954701423645
2009-01-20,3.3159589767456055
2009-01-21,3.440586805343628
2009-01-22,3.3916258811950684
2009-01-23,3.4005284309387207
2009-01-26,3.431685209274292
2009-01-27,3.462841272354126
2009-01-28,3.5652127265930176
2009-01-29,3.467292308807373
2009-01-30,3.404977798461914
2009-02-02,3.4005284309387207
2009-02-03,3.458390235900879
2009-02-04,3.445037364959717
2009-02-05,3.48954701423645
2009-02-06,3.5741145610809326
2009-02-09,3.5741145610809326
2009-02-10,3.431685209274292
2009-02-11,3.453939437866211
2009-02-12,3.453939437866211
2009-02-13,3.4361355304718018
2009-02-17,3.2892539501190186
2009-02-18,3.2803518772125244
2009-02-19,3.2491955757141113
2009-02-20,3.226940631866455
2009-02-23,3.120117664337158
2009-02-24,3.226940631866455
2009-02-25,3.1913328170776367
2009-02-26,3.1468236446380615
2009-02-27,3.111215591430664
2009-03-02,2.9643337726593018
2009-03-03,2.955432415008545
2009-03-04,3.0355496406555176
2009-03-05,2.933177947998047
2009-03-06,2.9287269115448
2009-03-09,2.8975701332092285
2009-03-10,3.0578043460845947
2009-03-11,3.075608253479004
2009-03-12,3.1735289096832275
2009-03-13,3.1913328170776367
2009-03-16,3.1735289096832275
2009-03-17,3.2625479698181152
2009-03-18,3.3159589767456055
2009-03-19,3.2937049865722656
2009-03-20,3.2313921451568604
2009-03-23,3.4272336959838867
2009-03-24,3.360468626022339
2009-03-25,3.396076917648315
2009-03-26,3.467292308807373
2009-03-27,3.3916258811950684
2009-03-30,3.2937049865722656
2009-03-31,3.342665433883667
2009-04-01,3.3916258811950684
2009-04-02,3.48954701423645
2009-04-03,3.516252279281616
2009-04-06,3.485095977783203
2009-04-07,3.404977798461914
2009-04-08,3.445037364959717
2009-04-09,3.5563104152679443
2009-04-13,3.569664001464844
2009-04-14,3.5073509216308594
2009-04-15,3.5429582595825195
2009-04-16,3.600820302963257
2009-04-17,3.605271577835083
2009-04-20,3.476194143295288
2009-04-21,3.5340566635131836
2009-04-22,3.516252279281616
2009-04-23,3.5518605709075928
2009-04-24,3.609722375869751
2009-04-27,3.5652127265930176
2009-04-28,3.5518605709075928
2009-04-29,3.6319773197174072
2009-04-30,3.640879392623902
2009-05-01,3.654232025146485
2009-05-04,3.7833096981048584
2009-05-05,3.7655062675476074
2009-05-06,3.810014963150024
2009-05-07,3.738800048828125
2009-05-08,3.8233683109283447
2009-05-11,3.756603717803955
2009-05-12,3.756603717803955
2009-05-13,3.645329713821411
2009-05-14,3.685389518737793
2009-05-15,3.658682584762573
2009-05-18,3.7833096981048584
2009-05-19,3.7922122478485103
2009-05-20,3.787761688232422
2009-05-21,3.7254478931427
2009-05-22,3.729897975921631
2009-05-26,3.8189172744750977
2009-05-27,3.7699573040008545
2009-05-28,3.8189172744750977
2009-05-29,3.876779556274414
2009-06-01,3.979151725769043
2009-06-02,3.979151725769043
2009-06-03,3.912386894226074
2009-06-04,3.956897020339966
2009-06-05,3.9479939937591553
2009-06-08,3.930190563201904
2009-06-09,3.956897020339966
2009-06-10,3.961347103118897
2009-06-11,3.983602285385132
2009-06-12,3.970250129699707
2009-06-15,3.872328519821167
2009-06-16,3.8233683109283447
2009-06-17,3.814466714859009
2009-06-18,3.827819347381592
2009-06-19,3.854524850845337
2009-06-22,3.7254478931427
2009-06-23,3.738800048828125
2009-06-24,3.7833096981048584
2009-06-25,3.858975887298584
2009-06-26,3.858975887298584
2009-06-29,3.890132427215576
2009-06-30,3.8634274005889897
2009-07-01,3.890132427215576
2009-07-02,3.7833096981048584
2009-07-06,3.774407386779785
2009-07-07,3.7031924724578857
2009-07-08,3.698742389678955
2009-07-09,3.7209956645965576
2009-07-10,3.7031924724578857
2009-07-13,3.774407386779785
2009-07-14,3.796661853790283
2009-07-15,3.916838407516479
2009-07-16,3.9524459838867183
2009-07-17,3.9524459838867183
2009-07-20,4.019210338592529
2009-07-21,4.032562732696533
2009-07-22,4.037014007568359
2009-07-23,4.121581554412842
2009-07-24,4.130484104156494
2009-07-27,4.139386177062988
2009-07-28,4.126032829284668
2009-07-29,4.09932804107666
2009-07-30,4.152738571166992
2009-07-31,4.166091442108154
2009-08-03,4.241759300231934
2009-08-04,4.246209621429443
2009-08-05,4.223953723907471
2009-08-06,4.197248935699463
2009-08-07,4.241759300231934
2009-08-10,4.219503402709961
2009-08-11,4.1705427169799805
2009-08-12,4.215052604675293
2009-08-13,4.250660419464111
2009-08-14,4.210601329803467
2009-08-17,4.090425968170166
2009-08-18,4.148287296295166
2009-08-19,4.174993515014648
2009-08-20,4.223953723907471
2009-08-21,4.295168399810791
2009-08-24,4.2907185554504395
2009-08-25,4.299619674682617
2009-08-26,4.2907185554504395
2009-08-27,4.295168399810791
2009-08-28,4.299619674682617
2009-08-31,4.2595624923706055
2009-09-01,4.1705427169799805
2009-09-02,4.1705427169799805
2009-09-03,4.206150054931641
2009-09-04,4.268463134765625
2009-09-08,4.326325416564941
2009-09-09,4.366384506225586
2009-09-10,4.415344715118408
2009-09-11,4.406443119049072
2009-09-14,4.428696632385254
2009-09-15,4.4465012550354
2009-09-16,4.522167682647705
2009-09-17,4.504363536834717
2009-09-18,4.504363536834717
2009-09-21,4.486560344696045
2009-09-22,4.531070232391357
2009-09-23,4.486560344696045
2009-09-24,4.424246788024902
2009-09-25,4.406443119049072
2009-09-28,4.473207950592041
2009-09-29,4.473207950592041
2009-09-30,4.468756198883057
2009-10-01,4.348581314086914
2009-10-02,4.321875095367432
2009-10-05,4.393090724945068
2009-10-06,4.459854602813721
2009-10-07,4.464305400848389
2009-10-08,4.508814811706543
2009-10-09,4.531070232391357
2009-10-12,4.548874378204346
2009-10-13,4.535519599914551
2009-10-14,4.628990650177002
2009-10-15,4.633440971374512
2009-10-16,4.588932514190674
2009-10-19,4.642343521118164
2009-10-20,4.611186504364014
2009-10-21,4.575579643249512
2009-10-22,4.620089530944824
2009-10-23,4.566678047180176
2009-10-26,4.517716407775879
2009-10-27,4.482109069824219
2009-10-28,4.361933708190918
2009-10-29,4.468756198883057
2009-10-30,4.348581314086914
2009-11-02,4.379737377166748
2009-11-03,4.388639450073242
2009-11-04,4.415344715118408
2009-11-05,4.495461463928223
2009-11-06,4.499913692474365
2009-11-09,4.615638256072998
2009-11-10,4.606736660003662
2009-11-11,4.633440971374512
2009-11-12,4.575579643249512
2009-11-13,4.615638256072998
2009-11-16,4.68685245513916
2009-11-17,4.677950859069824
2009-11-18,4.66904878616333
2009-11-19,4.59783411026001
2009-11-20,4.5800299644470215
2009-11-23,4.637892723083496
2009-11-24,4.624539375305176
2009-11-25,4.660147190093994
2009-11-27,4.56222677230835
2009-11-30,4.575579643249512
2009-12-01,4.6512451171875
2009-12-02,4.660147190093994
2009-12-03,4.628990650177002
2009-12-04,4.655696392059326
2009-12-07,4.642343521118164
2009-12-08,4.588932514190674
2009-12-09,4.602285385131836
2009-12-10,4.620089530944824
2009-12-11,4.637892723083496
2009-12-14,4.677950859069824
2009-12-15,4.655696392059326
2009-12-16,4.673500061035156
2009-12-17,4.611186504364014
2009-12-18,4.624539375305176
2009-12-21,4.66904878616333
2009-12-22,4.695754528045654
2009-12-23,4.7180094718933105
2009-12-24,4.744715213775635
2009-12-28,4.749166488647461
2009-12-29,4.740264415740967
2009-12-30,4.742061138153076
2009-12-31,4.71062707901001
2010-01-04,4.795948505401611
2010-01-05,4.809420108795166
2010-01-06,4.818400859832764
2010-01-07,4.818400859832764
2010-01-08,4.840853691101074
2010-01-11,4.849835395812988
2010-01-12,4.800438404083252
2010-01-13,4.831872940063477
2010-01-14,4.8453450202941895
2010-01-15,4.791457176208496
2010-01-19,4.840853691101074
2010-01-20,4.78247594833374
2010-01-21,4.69266414642334
2010-01-22,4.589381217956543
2010-01-25,4.616324424743652
2010-01-26,4.584891319274902
2010-01-27,4.589381217956543
2010-01-28,4.5444746017456055
2010-01-29,4.495079040527344
2010-02-01,4.5714192390441895
2010-02-02,4.629796028137207
2010-02-03,4.607343673706055
2010-02-04,4.454663276672363
2010-02-05,4.4501729011535645
2010-02-08,4.414247989654541
2010-02-09,4.486096382141113
2010-02-10,4.477116107940674
2010-02-11,4.53549337387085
2010-02-12,4.526512622833252
2010-02-16,4.6118340492248535
2010-02-17,4.629796028137207
2010-02-18,4.652248382568359
2010-02-19,4.656740188598633
2010-02-22,4.661230564117432
2010-02-23,4.598361492156982
2010-02-24,4.629796028137207
2010-02-25,4.620815277099609
2010-02-26,4.64326810836792
2010-03-01,4.7016448974609375
2010-03-02,4.7240986824035645
2010-03-03,4.733078956604004
2010-03-04,4.737570285797119
2010-03-05,4.809420108795166
2010-03-08,4.813910007476807
2010-03-09,4.818400859832764
2010-03-10,4.8453450202941895
2010-03-11,4.854325294494629
2010-03-12,4.863306522369385
2010-03-15,4.849835395812988
2010-03-16,4.894740581512451
2010-03-17,4.921684265136719
2010-03-18,4.908212661743164
2010-03-19,4.8812689781188965
2010-03-22,4.908212661743164
2010-03-23,4.9441375732421875
2010-03-24,4.912703990936279
2010-03-25,4.899231910705566
2010-03-26,4.903722286224365
2010-03-29,4.935156345367432
2010-03-30,4.935156345367432
2010-03-31,4.921684265136719
2010-04-01,4.966590881347656
2010-04-05,5.015986919403076
2010-04-06,5.024968147277832
2010-04-07,4.998025417327881
2010-04-08,4.998025417327881
2010-04-09,5.042929649353027
2010-04-12,5.047420978546143
2010-04-13,5.047420978546143
2010-04-14,5.110288619995117
2010-04-15,5.105799198150635
2010-04-16,5.0294575691223145
2010-04-19,5.015986919403076
2010-04-20,5.065382957458496
2010-04-21,5.069873332977295
2010-04-22,5.078854560852051
2010-04-23,5.123761177062988
2010-04-26,5.119270324707031
2010-04-27,4.993534564971924
2010-04-28,5.002514839172363
2010-04-29,5.078854560852051
2010-04-30,4.989043712615967
2010-05-03,5.051911354064941
2010-05-04,4.912703990936279
2010-05-05,4.912703990936279
2010-05-06,4.71062707901001
2010-05-07,4.625304698944092
2010-05-10,4.863306522369385
2010-05-11,4.836363792419434
2010-05-12,4.91719388961792
2010-05-13,4.863306522369385
2010-05-14,4.7600226402282715
2010-05-17,4.755533218383789
2010-05-18,4.688173294067383
2010-05-19,4.647758960723877
2010-05-20,4.477116107940674
2010-05-21,4.548964977264404
2010-05-24,4.504059314727783
2010-05-25,4.477116107940674
2010-05-26,4.481606960296631
2010-05-27,4.647758960723877
2010-05-28,4.598361492156982
2010-06-01,4.522021770477295
2010-06-02,4.634286880493164
2010-06-03,4.656740188598633
2010-06-04,4.486096382141113
2010-06-07,4.423229217529297
2010-06-08,4.463644504547119
2010-06-09,4.459153175354004
2010-06-10,4.589381217956543
2010-06-11,4.6118340492248535
2010-06-14,4.629796028137207
2010-06-15,4.733078956604004
2010-06-16,4.7240986824035645
2010-06-17,4.728588104248047
2010-06-18,4.737570285797119
2010-06-21,4.728588104248047
2010-06-22,4.656740188598633
2010-06-23,4.656740188598633
2010-06-24,4.575908660888672
2010-06-25,4.598361492156982
2010-06-28,4.593871116638184
2010-06-29,4.43670129776001
2010-06-30,4.400775909423828
2010-07-01,4.391794681549072
2010-07-02,4.378323554992676
2010-07-06,4.405267715454102
2010-07-07,4.531002998352051
2010-07-08,4.562437057495117
2010-07-09,4.593871116638184
2010-07-12,4.589381217956543
2010-07-13,4.6657209396362305
2010-07-14,4.670211315155029
2010-07-15,4.670211315155029
2010-07-16,4.5444746017456055
2010-07-19,4.5714192390441895
2010-07-20,4.620815277099609
2010-07-21,4.5714192390441895
2010-07-22,4.674701690673828
2010-07-23,4.7240986824035645
2010-07-26,4.773495197296143
2010-07-27,4.755533218383789
2010-07-28,4.728588104248047
2010-07-29,4.7240986824035645
2010-07-30,4.7240986824035645
2010-08-02,4.827381610870361
2010-08-03,4.804929256439209
2010-08-04,4.822892189025879
2010-08-05,4.813910007476807
2010-08-06,4.800438404083252
2010-08-09,4.822892189025879
2010-08-10,4.78247594833374
2010-08-11,4.64326810836792
2010-08-12,4.625304698944092
2010-08-13,4.6118340492248535
2010-08-16,4.625304698944092
2010-08-17,4.683683395385742
2010-08-18,4.69266414642334
2010-08-19,4.629796028137207
2010-08-20,4.616324424743652
2010-08-23,4.593871116638184
2010-08-24,4.531002998352051
2010-08-25,4.539984703063965
2010-08-26,4.522021770477295
2010-08-27,4.593871116638184
2010-08-30,4.531002998352051
2010-08-31,4.539984703063965
2010-09-01,4.670211315155029
2010-09-02,4.71062707901001
2010-09-03,4.764512538909912
2010-09-07,4.71062707901001
2010-09-08,4.746551513671875
2010-09-09,4.7600226402282715
2010-09-10,4.78247594833374
2010-09-13,4.854325294494629
2010-09-14,4.858816146850586
2010-09-15,4.872286796569824
2010-09-16,4.863306522369385
2010-09-17,4.872286796569824
2010-09-20,4.953118324279785
2010-09-21,4.9396467208862305
2010-09-22,4.921684265136719
2010-09-23,4.890250205993652
2010-09-24,4.989043712615967
2010-09-27,4.975571155548096
2010-09-28,4.998025417327881
2010-09-29,4.998025417327881
2010-09-30,4.984552383422852
2010-10-01,5.0070061683654785
2010-10-04,4.971080780029297
2010-10-05,5.069873332977295
2010-10-06,5.056400775909424
2010-10-07,5.047420978546143
2010-10-08,5.074364185333252
2010-10-11,5.078854560852051
2010-10-12,5.0923261642456055
2010-10-13,5.141723155975342
2010-10-14,5.132741928100586
2010-10-15,5.132741928100586
