Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
End of year,Real Estate,,Source of data: ,http://www.econ.yale.edu//~shiller/data.htm 
1978,37.999,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
1979,43.221,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
1980,46.418,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
1981,48.783,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
1982,49.058,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
1983,51.388,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
1984,53.792,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
1985,57.811,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
1986,63.368,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
1987,68.3419999999999,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
1988,73.277,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
1989,76.497,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
1990,75.9719999999999,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
1991,75.8439999999999,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
1992,76.4639999999999,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
1993,78.113,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
1994,80.078,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
1995,81.513,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
1996,83.4899999999999,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
1997,86.8479999999999,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
1998,92.4429999999999,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
1999,99.542,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2000,108.792,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2001,116.055,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2002,127.150999999999,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2003,139.628999999999,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2004,158.671999999999,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2005,180.108,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2006,183.229,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2007,173.335999999999,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2008,152.543999999999,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2009,146.664999999999,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2010,140.626,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2011,135.162,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2012,143.860999999999,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2013,159.281,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2014,166.454,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2015,175.100999999999,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2016,184.390999999999,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2017,195.836,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2018,204.682999999999,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2019,212.225999999999,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2020,234.354,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2021,278.564,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2022,294.307999999999,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2023,311.019999999999,,Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
2024,324.22,"(Oct 2024, Will be updated to Dec when available)",Source for 1977 - Current: Case Shiller index (FRED),https://fred.stlouisfed.org/series/CSUSHPINSA
