Date,Stock Weight,Bond Weight,Portfolio Value
2020-10-07,0.0050858804024755955,0.9949141195975244,397.936271601879
2020-10-08,0.07307522743940353,0.9269247725605965,400.8441999572486
2020-10-09,0.1536850780248642,0.8463149219751358,373.0805343907725
2020-10-13,0.22912785410881042,0.7708721458911896,335.7724809516953
2020-10-14,0.0,1.0,369.34972904686487
2020-10-15,0.0,1.0,369.34972904686487
2020-10-16,0.18345504999160767,0.8165449500083923,362.5738217461969
2020-10-19,0.0,1.0,398.8312039208167
2020-10-20,0.0,1.0,438.7143243128984
2020-10-21,0.0,1.0,482.58575674418825
2020-10-22,0.03201230987906456,0.9679876901209354,437.41691802739297
2020-10-23,0.0021828520111739635,0.997817147988826,393.67522622465367
2020-10-26,0.0,1.0,354.3077036021883
2020-10-27,0.0,1.0,389.73847396240717
2020-10-28,0.0,1.0,428.7123213586479
2020-10-29,0.06332357972860336,0.9366764202713966,466.1540337220749
2020-10-30,0.0,1.0,466.1540337220749
2020-11-02,0.12951913475990295,0.870480865240097,472.1916204333271
2020-11-03,0.3028712570667267,0.6971287429332733,453.5751123213977
2020-11-04,0.42862194776535034,0.5713780522346497,447.10005070947494
2020-11-05,0.30576229095458984,0.6942377090454102,464.468788622254
2020-11-06,0.10432285070419312,0.8956771492958069,510.91566748447946
2020-11-09,0.6076825857162476,0.39231741428375244,499.9123234529452
2020-11-10,0.0,1.0,449.9210911076507
2020-11-12,0.11164294183254242,0.8883570581674576,454.9441425280272
2020-11-13,0.270059734582901,0.729940265417099,434.0221471514574
2020-11-16,0.31484782695770264,0.6851521730422974,390.6199324363117
2020-11-17,0.07219797372817993,0.9278020262718201,351.5579391926805
2020-11-18,0.11618099361658096,0.883819006383419,316.4021452734125
2020-11-19,0.0,1.0,284.76193074607124
2020-11-20,0.09091637283563614,0.9090836271643639,313.23812382067837
2020-11-23,0.22314266860485077,0.7768573313951492,320.22780290649064
2020-11-24,0.42703789472579956,0.5729621052742004,306.55286222790505
2020-11-25,0.12580615282058716,0.8741938471794128,283.610823251721
2020-11-27,0.15021562576293945,0.8497843742370605,279.35054552293104
2020-11-30,0.1102854311466217,0.8897145688533783,307.2856000752242
2020-12-01,0.4177814722061157,0.5822185277938843,276.5570400677018
2020-12-02,0.09770126640796661,0.9022987335920334,254.30533067066224
2020-12-03,0.1759112924337387,0.8240887075662613,279.7358637377285
2020-12-04,0.23182779550552368,0.7681722044944763,251.76227736395566
2020-12-07,0.04200392961502075,0.9579960703849792,252.81977786176694
2020-12-08,0.16840748488903046,0.8315925151109695,276.63006176504905
2020-12-09,0.13692957162857056,0.8630704283714294,248.96705558854416
2020-12-10,0.0,1.0,224.07035002968973
2020-12-11,0.0,1.0,224.07035002968973
2020-12-14,0.2207123339176178,0.7792876660823822,236.5863670493006
2020-12-15,0.05349350348114967,0.9465064965188503,215.45889707423942
2020-12-16,0.08613680303096771,0.9138631969690323,217.31479113209474
2020-12-17,0.12404879927635193,0.8759512007236481,216.92789755549538
2020-12-18,0.04745504632592201,0.952544953674078,236.56182262546872
2020-12-21,0.0,1.0,212.90564036292184
2020-12-22,0.0,1.0,234.19620439921405
2020-12-23,0.12457264214754105,0.875427357852459,210.77658395929265
2020-12-24,0.0,1.0,189.6989255633634
2020-12-28,0.17403319478034973,0.8259668052196503,177.33181501946544
2020-12-29,0.08425978571176529,0.9157402142882347,159.5986335175189
2020-12-30,0.0,1.0,159.5986335175189
2020-12-31,0.0739123523235321,0.9260876476764679,160.77826456060902
2021-01-04,0.03176363930106163,0.9682363606989384,175.83471045607914
2021-01-05,0.006571898236870766,0.9934281017631292,193.41818150168706
2021-01-06,0.28428328037261963,0.7157167196273804,198.9167370137877
2021-01-07,0.1488765925168991,0.8511234074831009,218.80841071516647
2021-01-08,0.07633798569440842,0.9236620143055916,237.348573121285
2021-01-11,0.0,1.0,261.0834304334135
2021-01-12,0.0,1.0,234.9750873900722
2021-01-13,0.0,1.0,258.4725961290794
2021-01-14,0.017232682555913925,0.9827673174440861,232.62533651617147
2021-01-15,0.0,1.0,209.36280286455434
2021-01-19,0.05696099251508713,0.9430390074849129,210.5553541692449
2021-01-20,0.29098305106163025,0.7090169489383698,224.7298111003635
2021-01-21,0.053386569023132324,0.9466134309768677,223.53005574317697
2021-01-22,0.0,1.0,201.17705016885927
2021-01-25,0.000661622267216444,0.9993383777327836,201.19036049046375
2021-01-26,0.07784659415483475,0.9221534058451653,181.07132444141737
2021-01-27,0.0,1.0,199.17845688555911
2021-01-28,0.03522506356239319,0.9647749364376068,217.69308781330437
2021-01-29,0.0,1.0,239.46239659463484
2021-02-01,0.061547305434942245,0.9384526945650578,263.4086362540983
2021-02-02,0.29240521788597107,0.7075947821140289,287.93123629528236
2021-02-03,0.037269946187734604,0.9627300538122654,289.0043544635317
2021-02-04,0.057540617883205414,0.9424593821167946,290.6673033762085
2021-02-05,0.048249006271362305,0.9517509937286377,264.4054547472834
2021-02-08,0.024218665435910225,0.9757813345640898,264.5014799850667
2021-02-09,0.0,1.0,238.05133198656003
2021-02-10,0.0,1.0,261.85646518521605
2021-02-11,0.0,1.0,288.0421117037377
2021-02-12,0.027910074219107628,0.9720899257808924,316.8463228741115
2021-02-16,0.0572800487279892,0.9427199512720108,285.16169058670033
2021-02-17,0.0,1.0,256.6455215280303
2021-02-18,0.0,1.0,282.3100736808334
2021-02-19,0.03035627491772175,0.9696437250822783,308.8271046071772
2021-02-22,0.0018663187511265278,0.9981336812488735,339.59454110465805
2021-02-23,0.010894134640693665,0.9891058653593063,373.5539952151239
2021-02-24,0.0903194323182106,0.9096805676817894,404.1615577790304
2021-02-25,0.1074124202132225,0.8925875797867775,363.74540200112733
2021-02-26,0.0,1.0,363.74540200112733
2021-03-01,0.260111540555954,0.739888459444046,327.3708618010146
2021-03-02,0.0,1.0,360.10794798111607
2021-03-03,0.042667508125305176,0.9573324918746948,393.0457610199334
2021-03-04,0.08377375453710556,0.9162262454628944,432.3503371219268
2021-03-05,0.0963781401515007,0.9036218598484993,475.58537083411954
2021-03-08,0.21281684935092926,0.7871831506490707,448.2693497943697
2021-03-09,0.10752607136964798,0.892473928630352,413.0825432346958
2021-03-10,0.06824050098657608,0.9317594990134239,377.4120808510551
2021-03-11,0.22024649381637573,0.7797535061836243,398.5285514298832
2021-03-12,0.11688734591007233,0.8831126540899277,367.99228521609984
2021-03-15,0.14042164385318756,0.8595783561468124,373.15969337763346
2021-03-16,0.09409301728010178,0.9059069827198982,373.91440911356005
2021-03-17,0.06235445290803909,0.9376455470919609,406.6428043419743
2021-03-18,0.0750311091542244,0.9249688908457756,403.591718278038
2021-03-19,0.0,1.0,363.2325464502342
2021-03-22,0.13358835875988007,0.8664116412401199,326.9092918052108
2021-03-23,0.03819385543465614,0.9618061445653439,294.2183626246897
2021-03-24,0.06133515387773514,0.9386648461222649,292.41376977016563
2021-03-25,0.005379256326705217,0.9946207436732948,321.65514674718224
2021-03-26,0.31606876850128174,0.6839312314987183,348.43345306429956
2021-03-29,0.08311337977647781,0.9168866202235222,313.5901077578696
2021-03-30,0.0,1.0,344.9491185336566
2021-03-31,0.15817606449127197,0.841823935508728,321.36674548416835
2021-04-01,0.052914097905159,0.947085902094841,353.5034200325852
2021-04-05,0.34552839398384094,0.6544716060161591,332.64613428701875
2021-04-06,0.0,1.0,299.3815208583169
2021-04-07,0.014916136860847473,0.9850838631391525,270.3364919202315
2021-04-08,0.10879944264888763,0.8912005573511124,297.37014111225466
2021-04-09,0.2112930715084076,0.7887069284915924,320.9272223759935
2021-04-12,0.033221159130334854,0.9667788408696651,290.966815003156
2021-04-13,0.031109023839235306,0.9688909761607647,291.36354081838056
2021-04-14,0.043795060366392136,0.9562049396336079,264.77924350828386
2021-04-15,0.025190547108650208,0.9748094528913498,291.25716785911226
2021-04-16,0.15629075467586517,0.8437092453241348,311.2787241311324
2021-04-19,0.02816617861390114,0.9718338213860989,280.15085171801917
2021-04-20,0.0,1.0,280.15085171801917
2021-04-21,0.10525615513324738,0.8947438448667526,257.11481795905524
2021-04-22,0.032725006341934204,0.9672749936580658,257.95622636388674
2021-04-23,0.0942629724740982,0.9057370275259018,256.3327714358521
2021-04-26,0.014426873996853828,0.9855731260031462,281.2545708995482
2021-04-27,0.022066902369260788,0.9779330976307392,281.875212615243
2021-04-28,0.031615037471055984,0.968384962528944,282.7663621561423
2021-04-29,0.06993162631988525,0.9300683736801147,307.08813605692916
2021-04-30,0.0,1.0,276.37932245123625
2021-05-03,0.0,1.0,276.37932245123625
2021-05-04,0.0,1.0,248.74139020611264
2021-05-05,0.0,1.0,223.86725118550137
2021-05-06,0.004977028351277113,0.9950229716487229,223.97867055110862
2021-05-07,0.1188882514834404,0.8811117485165596,241.0508511039381
2021-05-10,0.0,1.0,265.1559362143319
2021-05-11,0.0,1.0,291.6715298357651
2021-05-12,0.016847379505634308,0.9831526204943657,262.5043768521886
2021-05-13,0.0,1.0,236.25393916696976
2021-05-14,0.16285623610019684,0.8371437638998032,212.6285452502728
2021-05-17,0.0,1.0,212.6285452502728
2021-05-18,0.0,1.0,233.8913997753001
2021-05-19,0.0,1.0,210.5022597977701
2021-05-20,0.19980299472808838,0.8001970052719116,197.863830198918
2021-05-21,0.07016443461179733,0.9298355653882027,180.85404793423257
2021-05-24,0.08397113531827927,0.9160288646817207,165.02290452341188
2021-05-25,0.0,1.0,165.02290452341188
2021-05-26,0.0,1.0,181.5251949757531
2021-05-27,0.09637323766946793,0.9036267623305321,166.52816599498985
2021-05-28,0.010538425296545029,0.989461574703455,183.18098259448885
2021-06-01,0.1337183117866516,0.8662816882133484,164.86288433503998
2021-06-02,0.0,1.0,181.34917276854398
2021-06-03,0.03185049071907997,0.96814950928092,164.36946752052503
2021-06-04,0.12455937266349792,0.8754406273365021,162.32209174458606
2021-06-07,0.06276769191026688,0.9372323080897331,147.74649436100665
2021-06-08,0.04446277767419815,0.9555372223258018,133.2540064008803
2021-06-09,0.0,1.0,119.92860576079227
2021-06-10,0.03788052871823311,0.9621194712817669,119.47430986132633
2021-06-11,0.02288145199418068,0.9771185480058193,131.42174084745898
2021-06-14,0.08291881531476974,0.9170811846852303,119.13784693778545
2021-06-15,0.001930206548422575,0.9980697934515774,131.00563950109915
2021-06-16,0.06883949041366577,0.9311605095863342,117.90507555098924
2021-06-17,0.0,1.0,106.11456799589031
2021-06-18,0.0,1.0,116.72602479547935
2021-06-21,0.1414698213338852,0.8585301786661148,108.35606429049763
2021-06-22,0.1326855570077896,0.8673144429922104,117.10648143679298
2021-06-23,0.047152210026979446,0.9528477899730206,106.50019917475933
2021-06-24,0.05590663105249405,0.944093368947506,117.15021909223528
2021-06-25,0.10820155590772629,0.8917984440922737,107.97036437915392
2021-06-28,0.0,1.0,97.17332794123853
2021-06-29,0.02385025843977928,0.9761497415602207,87.66030675529137
2021-06-30,0.0,1.0,96.42633743082052
2021-07-01,0.1165669783949852,0.8834330216050148,89.03172904613967
2021-07-02,0.09753129631280899,0.902468703687191,80.6685839972832
2021-07-06,0.0,1.0,72.60172559755489
2021-07-07,0.0,1.0,65.3415530377994
2021-07-08,0.0,1.0,71.87570834157934
2021-07-09,0.2728826403617859,0.7271173596382141,79.06327917573728
2021-07-12,0.13124819099903107,0.8687518090009689,86.91530468035617
2021-07-13,0.1086890771985054,0.8913109228014946,78.88427356881496
2021-07-14,0.0,1.0,70.99584621193347
2021-07-15,0.0,1.0,70.99584621193347
2021-07-16,0.07138016074895859,0.9286198392510414,63.896261590740124
2021-07-19,0.0,1.0,70.28588774981414
2021-07-20,0.2987402379512787,0.7012597620487213,77.31447652479555
2021-07-21,0.24495983123779297,0.755040168762207,73.37081709666644
2021-07-22,0.11845160275697708,0.8815483972430229,80.70789880633309
2021-07-23,0.3184906244277954,0.6815093755722046,77.77805074311665
2021-07-26,0.12061206996440887,0.8793879300355911,70.000245668805
2021-07-27,0.03071129322052002,0.96928870677948,76.58512691728484
2021-07-28,0.1056893840432167,0.8943106159567833,77.39455040636078
2021-07-29,0.16240091621875763,0.8375990837812424,69.6550953657247
2021-07-30,0.0,1.0,62.689585829152236
2021-08-02,0.09610845893621445,0.9038915410637856,62.55788507824545
2021-08-03,0.09546342492103577,0.9045365750789642,67.61927559299282
2021-08-04,0.0636293962597847,0.9363706037402153,74.38120315229212
2021-08-05,0.15874668955802917,0.8412533104419708,81.81932346752133
2021-08-06,0.14816565811634064,0.8518343418836594,87.57669303263364
2021-08-09,0.07199139147996902,0.928008608520031,96.31228895160541
2021-08-10,0.08360502123832703,0.916394978761673,105.55362956262033
2021-08-11,0.03700308874249458,0.9629969112575054,105.94421059480014
2021-08-12,0.04959955811500549,0.9504004418849945,96.40074674138916
2021-08-13,0.0,1.0,86.76067206725024
2021-08-16,0.0,1.0,95.43673927397528
2021-08-17,0.0,1.0,104.98041320137281
2021-08-18,0.0,1.0,104.98041320137281
2021-08-19,0.0,1.0,115.4784545215101
2021-08-20,0.08788546174764633,0.9121145382523537,105.96038452886458
2021-08-23,0.14688841998577118,0.8531115800142288,115.22117463489369
2021-08-24,0.0,1.0,126.74329209838307
2021-08-25,0.030007435008883476,0.9699925649911165,114.06896288854476
2021-08-26,0.0,1.0,102.66206659969029
2021-08-27,0.0,1.0,92.39585993972126
2021-08-30,0.048013463616371155,0.9519865363836288,100.74819688178955
2021-08-31,0.0,1.0,100.74819688178955
2021-09-01,0.0038698292337358,0.9961301707662642,90.75135285711846
2021-09-02,0.0,1.0,99.82648814283031
2021-09-03,0.0,1.0,109.80913695711335
2021-09-07,0.002679567551240325,0.9973204324487597,98.82822326140202
2021-09-08,0.0,1.0,88.94540093526182
2021-09-09,0.0,1.0,97.839941028788
2021-09-10,0.0,1.0,88.05594692590921
2021-09-13,0.0,1.0,79.2503522333183
2021-09-14,0.0,1.0,87.17538745665013
2021-09-15,0.0,1.0,95.89292620231515
2021-09-16,0.004275123123079538,0.9957248768769205,105.40022800931722
2021-09-17,0.0,1.0,94.8602052083855
2021-09-20,0.0,1.0,104.34622572922405
2021-09-21,0.012822477146983147,0.9871775228530169,114.78084830214645
2021-09-22,0.09123171120882034,0.9087682887911797,126.25893313236111
2021-09-23,0.20581552386283875,0.7941844761371613,133.68761675259722
2021-09-24,0.04326246678829193,0.9567375332117081,133.1092511446207
2021-09-27,0.0024791250471025705,0.9975208749528974,146.35417736338005
2021-09-28,0.023499540984630585,0.9765004590153694,160.30174390187352
2021-09-29,0.0,1.0,176.3319182920609
2021-09-30,0.04074795916676521,0.9592520408332348,158.6987264628548
2021-10-01,0.0,1.0,174.5685991091403
2021-10-04,0.01678505167365074,0.9832149483263493,192.02545902005434
2021-10-05,0.08497848361730576,0.9150215163826942,207.96439845737152
2021-10-06,0.035429079085588455,0.9645709209144115,228.7608383031087
2021-10-07,0.2231086939573288,0.7768913060426712,241.42921576094153
2021-10-08,0.03233412653207779,0.9676658734679222,240.64857547984607
2021-10-12,0.0,1.0,216.58371793186146
2021-10-13,0.0,1.0,194.9253461386753
2021-10-14,0.2090168595314026,0.7909831404685974,214.41788075254286
2021-10-15,0.12749254703521729,0.8725074529647827,235.85966882779715
2021-10-18,0.04274290055036545,0.9572570994496346,259.4456357105769
2021-10-19,0.07826612144708633,0.9217338785529137,285.3901992816346
2021-10-20,0.02926330640912056,0.9707366935908794,313.9292192097981
2021-10-21,0.04842837154865265,0.9515716284513474,315.44952729658513
2021-10-22,0.0,1.0,283.9045745669266
2021-10-25,0.0,1.0,255.51411711023397
2021-10-26,0.03200802206993103,0.967991977930069,229.96270539921056
2021-10-27,0.0,1.0,252.95897593913165
2021-10-28,0.08037115633487701,0.919628843665123,254.9920364792831
2021-10-29,0.03587150573730469,0.9641284942626953,280.4912401272114
2021-11-01,0.06356821209192276,0.9364317879080772,256.0081814429569
2021-11-02,0.0,1.0,281.60899958725264
2021-11-03,0.12810739874839783,0.8718926012516022,260.6633389087797
2021-11-04,0.0006491909734904766,0.9993508090265095,234.63084907524959
2021-11-05,0.07603637129068375,0.9239636287093163,254.52583831146774
2021-11-08,0.06250043958425522,0.9374995604157448,229.07325448032097
2021-11-09,0.0,1.0,251.98057992835308
2021-11-10,0.11460446566343307,0.8853955343365669,275.1347687998993
2021-11-12,0.15244051814079285,0.8475594818592072,302.64824567988927
2021-11-15,0.15426823496818542,0.8457317650318146,332.91307024787824
2021-11-16,0.18505631387233734,0.8149436861276627,299.6217632230904
2021-11-17,0.0,1.0,269.6595869007814
2021-11-18,0.09587747603654861,0.9041225239634514,247.8644843269243
2021-11-19,0.06382837146520615,0.9361716285347939,272.65093275961675
2021-11-22,0.29328253865242004,0.70671746134758,283.9232744904403
2021-11-23,0.04298791289329529,0.9570120871067047,284.2308236079324
2021-11-24,0.11047264188528061,0.8895273581147194,255.80774124713915
2021-11-26,0.0,1.0,281.3885153718531
2021-11-29,0.2301265299320221,0.7698734700679779,253.24966383466779
2021-11-30,0.04615744948387146,0.9538425505161285,278.5746302181346
2021-12-01,0.21559026837348938,0.7844097316265106,294.4204973817934
2021-12-02,0.05600913614034653,0.9439908638596535,268.27649518768715
2021-12-03,0.11039435118436813,0.8896056488156319,293.8190606959821
2021-12-06,0.2905741333961487,0.7094258666038513,323.20096676558035
2021-12-07,0.5131765604019165,0.4868234395980835,355.5210634421384
2021-12-08,0.24239513278007507,0.7576048672199249,319.9689570979246
2021-12-09,0.10404602438211441,0.8959539756178856,351.9658528077171
2021-12-10,0.19559302926063538,0.8044069707393646,316.7692675269454
2021-12-13,0.019758276641368866,0.9802417233586311,347.1944313157837
2021-12-14,0.03169842064380646,0.9683015793561935,381.91387444736205
2021-12-15,0.35331445932388306,0.6466855406761169,370.70962581435765
2021-12-16,0.14160701632499695,0.858392983675003,333.6386632329219
2021-12-17,0.0,1.0,367.0025295562141
2021-12-20,0.020998992025852203,0.9790010079741478,403.70278251183555
